POT Value 1,POT Value 2,Gesture,Iteration
45931,29703,rotate,10
46283,35752,rotate,10
46699,35752,rotate,10
46635,32936,rotate,10
46363,23669,rotate,10
45963,21957,rotate,10
45707,26454,rotate,10
46139,36072,rotate,10
46619,37401,rotate,10
46859,35512,rotate,10
46475,25878,rotate,10
46059,22165,rotate,10
45771,24565,rotate,10
45979,32215,rotate,10
46539,38857,rotate,10
46747,38025,rotate,10
46571,30423,rotate,10
46107,21909,rotate,10
45883,22981,rotate,10
45723,29351,rotate,10
46283,36440,rotate,10
46331,38265,rotate,10
46587,32391,rotate,10
46363,23589,rotate,10
45851,23493,rotate,10
45579,25798,rotate,10
46267,34600,rotate,10
46683,36873,rotate,10
45707,24998,rotate,10
46363,33432,rotate,10
46539,37801,rotate,10
46667,34504,rotate,10
46347,26582,rotate,10
45915,23941,rotate,10
45755,28182,rotate,10
46171,35880,rotate,10
46491,37993,rotate,10
46827,35592,rotate,10
46507,24646,rotate,10
45963,23349,rotate,10
45739,26022,rotate,10
46139,35080,rotate,10
46507,37289,rotate,10
46795,39465,rotate,10
46587,31015,rotate,10
46059,16147,rotate,10
45643,25606,rotate,10
45899,31687,rotate,10
46443,39145,rotate,10
46555,36905,rotate,10
46619,33128,rotate,10
46267,23381,rotate,10
45787,23717,rotate,10
45803,26150,rotate,10
46283,37945,rotate,10
46635,35384,rotate,10
46747,37561,rotate,10
46411,22117,rotate,10
45851,21925,rotate,10
45771,27542,rotate,10
46187,34152,rotate,10
46555,37465,rotate,10
46667,37273,rotate,10
46603,27638,rotate,10
46059,19172,rotate,10
45675,26054,rotate,10
45819,33944,rotate,10
46491,37593,rotate,10
46651,35656,rotate,10
46587,33848,rotate,10
46315,20757,rotate,10
45883,23509,rotate,10
45755,27110,rotate,10
46155,30903,rotate,10
46667,30247,rotate,10
46187,23381,rotate,10
45963,20549,rotate,10
45659,26198,rotate,10
46123,33544,rotate,10
46571,36264,rotate,10
46603,34760,rotate,10
46379,25958,rotate,10
46059,21445,rotate,10
45707,23733,rotate,10
45995,30375,rotate,10
46555,39305,rotate,10
46651,36360,rotate,10
46603,29111,rotate,10
46123,21509,rotate,10
43818,30759,rotate,11
44458,40713,rotate,11
44634,34824,rotate,11
44330,28326,rotate,11
43914,19044,rotate,11
43850,25942,rotate,11
44010,32263,rotate,11
44106,37225,rotate,11
44666,36792,rotate,11
44570,32295,rotate,11
44074,22549,rotate,11
43690,22309,rotate,11
43594,30471,rotate,11
43994,37721,rotate,11
44458,37241,rotate,11
44458,31319,rotate,11
44506,28166,rotate,11
43802,21317,rotate,11
43562,26022,rotate,11
43834,30951,rotate,11
44250,40329,rotate,11
44394,34136,rotate,11
44602,27910,rotate,11
43962,20164,rotate,11
43818,25254,rotate,11
43530,31175,rotate,11
44090,37321,rotate,11
44650,33896,rotate,11
44442,33624,rotate,11
44026,24565,rotate,11
43610,23605,rotate,11
43594,29127,rotate,11
44362,37001,rotate,11
44442,28695,rotate,11
44138,21989,rotate,11
43786,21349,rotate,11
43610,27478,rotate,11
43994,34312,rotate,11
44570,39177,rotate,11
44570,35592,rotate,11
44426,29559,rotate,11
43818,19860,rotate,11
43690,24662,rotate,11
43674,32792,rotate,11
44378,40777,rotate,11
44618,33448,rotate,11
44570,27190,rotate,11
44042,21285,rotate,11
43834,24662,rotate,11
43658,28935,rotate,11
44074,36824,rotate,11
44586,37769,rotate,11
44506,30599,rotate,11
44266,22789,rotate,11
43658,23157,rotate,11
43690,30503,rotate,11
43978,35752,rotate,11
44266,38809,rotate,11
44634,33256,rotate,11
44602,29031,rotate,11
43770,20789,rotate,11
43578,26374,rotate,11
43882,29607,rotate,11
44298,40425,rotate,11
44474,33704,rotate,11
44522,26918,rotate,11
43834,20132,rotate,11
43626,26710,rotate,11
43978,33480,rotate,11
44122,38345,rotate,11
44538,38393,rotate,11
44442,33032,rotate,11
44106,22293,rotate,11
43658,22085,rotate,11
43738,33496,rotate,11
44234,36873,rotate,11
44586,34664,rotate,11
44346,29351,rotate,11
43802,21301,rotate,11
43690,27718,rotate,11
44010,36136,rotate,11
44234,36648,rotate,11
44554,33928,rotate,11
44426,29847,rotate,11
43722,21093,rotate,11
43754,27702,rotate,11
43850,29463,rotate,11
44138,36889,rotate,11
44442,34712,rotate,11
44554,34088,rotate,11
44058,26022,rotate,11
43786,21269,rotate,11
43466,26982,rotate,11
43994,38057,rotate,11
44554,37801,rotate,11
44346,29239,rotate,11
44090,22485,rotate,11
43898,23733,rotate,11
43754,29639,rotate,11
43786,33672,rotate,11
44330,39177,rotate,11
44666,32952,rotate,11
44426,31927,rotate,11
44010,19860,rotate,11
43642,28582,rotate,11
43754,34472,rotate,11
44378,38297,rotate,11
44330,31239,rotate,11
44522,26838,rotate,11
44218,21909,rotate,11
43674,23061,rotate,11
43786,28326,rotate,11
44090,39017,rotate,11
44426,35128,rotate,11
44426,30279,rotate,11
44186,26806,rotate,11
44074,24870,rotate,11
43578,26902,rotate,11
43914,35656,rotate,11
44362,38057,rotate,11
44250,33048,rotate,11
44362,30615,rotate,11
43690,19764,rotate,11
43850,26118,rotate,11
43754,32904,rotate,11
43786,22421,rotate,11
43818,31799,rotate,11
44186,38361,rotate,11
44314,36584,rotate,11
44474,30503,rotate,11
43994,22837,rotate,11
43834,21157,rotate,11
43610,31319,rotate,11
44074,38345,rotate,11
44554,35304,rotate,11
44474,29495,rotate,11
44058,22933,rotate,11
43738,24261,rotate,11
43674,28118,rotate,11
43786,34200,rotate,11
44298,36808,rotate,11
44362,33128,rotate,11
44442,29895,rotate,11
43754,20725,rotate,11
43530,27478,rotate,11
43610,30647,rotate,11
44218,40489,rotate,11
44522,32567,rotate,11
44266,28214,rotate,11
44042,23573,rotate,11
43738,27222,rotate,11
43626,25734,rotate,11
44154,35048,rotate,11
44522,38585,rotate,11
44570,33256,rotate,11
44074,21733,rotate,11
43690,23733,rotate,11
43786,32183,rotate,11
43834,38073,rotate,11
44282,36408,rotate,11
44394,30215,rotate,11
44346,25638,rotate,11
43738,23653,rotate,11
43466,26294,rotate,11
43594,31015,rotate,11
44314,40329,rotate,11
44442,34728,rotate,11
44266,28070,rotate,11
43818,20677,rotate,11
43578,24533,rotate,11
43578,30247,rotate,11
44442,36776,rotate,11
44586,30951,rotate,11
44154,24037,rotate,11
43706,23061,rotate,11
43482,29111,rotate,11
44138,36696,rotate,11
44266,35864,rotate,11
44346,28630,rotate,11
44106,25542,rotate,11
43690,21461,rotate,11
43658,26198,rotate,11
43706,30791,rotate,11
44234,37721,rotate,11
44458,33880,rotate,11
44378,28598,rotate,11
43786,20308,rotate,11
43834,26006,rotate,11
43610,32808,rotate,11
44090,37769,rotate,11
44218,35640,rotate,11
44394,30151,rotate,11
44074,24453,rotate,11
43786,23285,rotate,11
43450,28310,rotate,11
44170,36600,rotate,11
44378,36648,rotate,11
44250,29367,rotate,11
44106,22565,rotate,11
43674,23093,rotate,11
43482,27558,rotate,11
43930,33096,rotate,11
44298,38169,rotate,11
44458,34776,rotate,11
44330,29511,rotate,11
43674,20068,rotate,11
43530,25814,rotate,11
43914,33352,rotate,11
44218,39417,rotate,11
44458,34616,rotate,11
44570,30375,rotate,11
44234,24533,rotate,11
43482,22453,rotate,11
43562,28679,rotate,11
43978,35784,rotate,11
44586,35736,rotate,11
44298,28871,rotate,11
44010,23749,rotate,11
43850,27222,rotate,11
43802,35816,rotate,11
44378,37289,rotate,11
44378,33784,rotate,11
44378,28182,rotate,11
43690,19348,rotate,11
43482,25526,rotate,11
43690,32567,rotate,11
44122,39097,rotate,11
44266,33992,rotate,11
44250,29031,rotate,11
43946,23749,rotate,11
43530,24421,rotate,11
43562,28502,rotate,11
43946,35912,rotate,11
44362,37065,rotate,11
44362,31591,rotate,11
44138,23061,rotate,11
43690,23381,rotate,11
43674,31623,rotate,11
44074,35768,rotate,11
44426,36360,rotate,11
44618,33336,rotate,11
44202,26198,rotate,11
43706,20036,rotate,11
43434,26678,rotate,11
43626,31495,rotate,11
44458,41178,rotate,11
44618,33768,rotate,11
44442,26406,rotate,11
43754,21477,rotate,11
43594,25382,rotate,11
43930,29767,rotate,11
44074,39129,rotate,11
44378,38633,rotate,11
44570,28695,rotate,11
44122,24277,rotate,11
43610,24774,rotate,11
43530,29111,rotate,11
43930,40713,rotate,11
44218,36136,rotate,11
44250,25830,rotate,11
44394,24726,rotate,11
43818,21301,rotate,11
43738,29943,rotate,11
43562,34776,rotate,11
44698,32952,rotate,11
44586,30775,rotate,11
43690,19012,rotate,11
43658,29207,rotate,11
43690,36424,rotate,11
44090,35096,rotate,11
44314,31767,rotate,11
44234,30743,rotate,11
43930,23925,rotate,11
43530,21029,rotate,11
43450,28839,rotate,11
43930,36632,rotate,11
44346,38665,rotate,11
44330,24197,rotate,11
44090,24501,rotate,11
28342,30407,left,1
29175,29879,left,1
29415,29607,left,1
30503,30535,left,1
31575,30567,left,1
30887,31047,left,1
28743,30327,left,1
29351,30055,left,1
28550,30759,left,1
30135,30567,left,1
30487,29975,left,1
30823,30311,left,1
29447,30679,left,1
29335,30151,left,1
28887,30375,left,1
30375,29207,left,1
30919,30215,left,1
32359,29767,left,1
30247,30343,left,1
29447,30055,left,1
29591,30263,left,1
30007,30231,left,1
30759,30663,left,1
31191,29927,left,1
30359,30823,left,1
31207,30503,left,1
28566,30743,left,1
28262,29735,left,1
28871,30103,left,1
30215,30119,left,1
31255,30311,left,1
31543,30647,left,1
29447,30551,left,1
28807,30039,left,1
28566,29927,left,1
29575,30119,left,1
30519,30311,left,1
31447,30423,left,1
31287,31191,left,1
28502,30295,left,1
28054,31047,left,1
28358,30007,left,1
29751,30007,left,1
30119,30663,left,1
31143,30807,left,1
29751,30631,left,1
28390,30279,left,1
28438,30311,left,1
30663,30039,left,1
30871,30471,left,1
31463,30519,left,1
29703,30471,left,1
29335,30087,left,1
30343,30167,left,1
31415,30535,left,1
31543,30359,left,1
30887,30855,left,1
28566,30375,left,1
28358,30087,left,1
28630,30759,left,1
30887,29719,left,1
31159,29687,left,1
31911,31079,left,1
29031,30183,left,1
28999,29975,left,1
28662,29831,left,1
30871,29799,left,1
30599,30631,left,1
31495,30471,left,1
30119,30487,left,1
28182,30215,left,1
29111,29927,left,1
29575,29991,left,1
30503,30551,left,1
31047,29975,left,1
30663,31031,left,1
28502,29927,left,1
28598,30183,left,1
29351,30007,left,1
30903,30807,left,1
30487,30135,left,1
30727,29991,left,1
29063,30087,left,1
28935,30263,left,1
29079,30375,left,1
30871,30183,left,1
30407,30423,left,1
32199,30503,left,1
30151,30599,left,1
28759,30055,left,1
28614,29975,left,1
29223,30311,left,1
30583,30343,left,1
31783,30503,left,1
30935,30679,left,1
29111,30391,left,1
29335,30231,left,1
29223,30055,left,1
30375,30103,left,1
30487,30055,left,1
31591,31335,left,1
29207,30951,left,1
28422,29319,left,1
28374,29287,left,1
30423,30375,left,1
31047,30199,left,1
29975,30615,left,1
29127,30407,left,1
29079,29927,left,1
30311,29799,left,1
30695,30279,left,1
31783,30567,left,1
29959,30631,left,1
28727,30487,left,1
28614,29911,left,1
28646,29751,left,1
30855,30151,left,1
30855,31319,left,1
31287,30855,left,1
28662,29575,left,1
29063,29959,left,1
28903,30743,left,1
30295,29111,left,1
31207,29895,left,1
32103,30439,left,1
29975,30695,left,1
28406,30743,left,1
29271,29111,left,1
29895,29895,left,1
30919,30599,left,1
31335,30359,left,1
30439,30375,left,1
28470,30647,left,1
29383,29895,left,1
28951,29767,left,1
31111,29991,left,1
30647,31159,left,1
31271,30215,left,1
28550,29655,left,1
28502,30007,left,1
28390,30743,left,1
31047,29959,left,1
31111,29863,left,1
31895,30631,left,1
29575,30535,left,1
28294,30983,left,1
29191,30215,left,1
29991,28662,left,1
31303,29991,left,1
31431,30231,left,1
30119,30855,left,1
28951,30647,left,1
28871,29815,left,1
29239,29959,left,1
31159,30263,left,1
30647,30919,left,1
30855,30343,left,1
28935,30423,left,1
28662,29783,left,1
28951,30263,left,1
30583,29783,left,1
31367,29655,left,1
29079,30631,left,1
28823,30023,left,1
28550,29623,left,1
29863,28743,left,1
30631,32856,left,1
32007,31015,left,1
30503,31543,left,1
28727,29591,left,1
29031,28711,left,1
28903,29831,left,1
30935,30151,left,1
31063,30503,left,1
30615,30903,left,1
28630,30327,left,1
28775,29879,left,1
29079,30807,left,1
30567,29063,left,1
31127,30135,left,1
31143,31703,left,1
29143,30727,left,1
28630,29079,left,1
28967,30423,left,1
30087,29351,left,1
31207,31255,left,1
30887,29543,left,1
29719,29239,left,1
27942,30775,left,1
28518,30119,left,1
28550,29927,left,1
30871,29703,left,1
31079,30775,left,1
30727,31063,left,1
28598,31127,left,1
28871,30407,left,1
28935,30167,left,1
31159,30439,left,1
30359,29271,left,1
31847,30631,left,1
29975,31143,left,1
28406,29063,left,1
29799,29383,left,1
30023,29719,left,1
30423,30375,left,1
31287,30215,left,1
30615,31079,left,1
29079,30055,left,1
29127,30951,left,1
28470,30647,left,1
30871,29223,left,1
31127,29399,left,1
30807,30759,left,1
29383,31031,left,1
30999,30791,left,1
31847,31079,left,1
29559,30247,left,1
28743,31031,left,1
28807,30215,left,1
29879,29079,left,1
31255,30887,left,1
32343,32135,left,1
30135,32455,left,1
28662,29847,left,1
28646,28614,left,1
29127,26342,left,1
31031,30423,left,1
31127,31063,left,1
30487,30295,left,1
28054,31463,left,1
28951,30903,left,1
28294,30215,left,1
31079,30183,left,1
30727,30263,left,1
30887,30791,left,1
30135,31143,left,1
29143,30215,left,1
28855,30263,left,1
30535,29719,left,1
31511,30055,left,1
31175,30839,left,1
30087,29879,left,1
28871,30471,left,1
29191,30519,left,1
29367,30887,left,1
30855,29207,left,1
31527,29575,left,1
31271,30903,left,1
29127,30871,left,1
28759,29191,left,1
28935,29991,left,1
30247,30663,left,1
30487,31383,left,1
31911,31335,left,1
29095,27830,left,1
29447,30183,left,1
30439,33048,left,1
30503,29591,left,1
30663,29527,left,1
30871,29863,left,1
30247,31207,left,1
28470,30647,left,1
29159,28198,left,1
30167,30439,left,1
30951,30247,left,1
31047,28983,left,1
30599,31207,left,1
28294,30055,left,1
29031,31255,left,1
30631,31831,left,1
30775,30487,left,1
31751,31255,left,1
29127,30359,left,1
27638,28855,left,1
28679,30295,left,1
30391,30631,left,1
30359,31207,left,1
31159,30119,left,1
28823,30823,left,1
28182,30487,left,1
29879,30359,left,2
29879,30407,left,2
29703,30599,left,2
30135,30215,left,2
29943,30119,left,2
30215,30119,left,2
30151,30487,left,2
30087,30775,left,2
30087,30615,left,2
29831,29991,left,2
30183,30039,left,2
29527,30103,left,2
30215,30215,left,2
29687,30759,left,2
30183,30487,left,2
29575,30375,left,2
30295,30167,left,2
30087,30967,left,2
29735,29399,left,2
29863,29911,left,2
30263,30439,left,2
29639,30407,left,2
29927,30903,left,2
30071,30087,left,2
30087,29799,left,2
30023,30423,left,2
29879,30183,left,2
30103,30727,left,2
30183,31015,left,2
29591,30087,left,2
30183,29367,left,2
30583,30295,left,2
30295,30887,left,2
30215,30359,left,2
29911,30391,left,2
29463,30119,left,2
29655,30023,left,2
29959,30023,left,2
29575,30519,left,2
30023,30487,left,2
29799,30535,left,2
29671,29895,left,2
29959,30423,left,2
29591,30023,left,2
30039,30807,left,2
29655,30567,left,2
29463,30679,left,2
29975,30311,left,2
30151,30471,left,2
30007,29879,left,2
30471,30519,left,2
29927,30391,left,2
30167,30695,left,2
30055,30135,left,2
30103,30231,left,2
29607,30183,left,2
29607,30167,left,2
29415,31111,left,2
29351,30487,left,2
30263,30423,left,2
30055,30423,left,2
30231,30151,left,2
30487,30231,left,2
29511,30599,left,2
30087,30759,left,2
30039,30407,left,2
30135,30055,left,2
29687,29911,left,2
30087,29911,left,2
30183,30983,left,2
30295,30567,left,2
29703,30263,left,2
30279,29911,left,2
30151,30247,left,2
30167,30471,left,2
30135,30135,left,2
30167,30007,left,2
30023,30151,left,2
30087,30343,left,2
30247,30375,left,2
29847,30167,left,2
29879,30119,left,2
30151,30615,left,2
29927,30103,left,2
29895,30359,left,2
30023,30215,left,2
30087,29959,left,2
30263,29863,left,2
29703,30359,left,2
29479,30151,left,2
29799,30343,left,2
30247,30343,left,2
30087,30439,left,2
29495,30215,left,2
30183,30551,left,2
30183,30551,left,2
29703,29927,left,2
29655,30407,left,2
29671,30343,left,2
29671,29927,left,2
29959,30567,left,2
30023,30231,left,2
29895,30231,left,2
29751,29895,left,2
30359,30375,left,2
29527,29415,left,2
30151,30647,left,2
29767,30759,left,2
29575,30439,left,2
29527,29927,left,2
30503,30199,left,2
30231,30103,left,2
29783,30695,left,2
30279,30471,left,2
30055,30503,left,2
29495,30023,left,2
29943,29863,left,2
29975,29639,left,2
30279,30167,left,2
29479,30855,left,2
30263,30615,left,2
30183,30263,left,2
30023,30183,left,2
29703,29879,left,2
29719,29991,left,2
30103,30727,left,2
30295,30551,left,2
30039,30343,left,2
30279,30071,left,2
29783,29943,left,2
29767,29911,left,2
29863,30359,left,2
29975,30775,left,2
29399,30823,left,2
30039,30695,left,2
29911,30407,left,2
29655,29591,left,2
29671,30087,left,2
30343,30487,left,2
29927,30327,left,2
29527,30087,left,2
30215,29911,left,2
30439,30055,left,2
29783,29847,left,2
29591,30407,left,2
30183,30567,left,2
29607,30199,left,2
30103,30215,left,2
29863,29879,left,2
30087,30039,left,2
29975,30391,left,2
30087,30087,left,2
30343,30535,left,2
29367,30439,left,2
30183,30423,left,2
29575,30247,left,2
29543,29959,left,2
30263,30183,left,2
29991,30215,left,2
30215,30663,left,2
29975,30679,left,2
29911,30359,left,2
30087,30551,left,2
29447,29671,left,2
30247,30279,left,2
29991,30743,left,2
30023,30087,left,2
30039,30871,left,2
29607,29367,left,2
29863,30039,left,2
29975,30791,left,2
29671,28919,left,2
30423,30823,left,2
30215,30167,left,2
30503,30103,left,2
29383,30503,left,2
29975,30263,left,2
30487,30439,left,2
30119,30471,left,2
30471,30375,left,2
29719,30375,left,2
29447,29319,left,2
29655,30231,left,2
29959,30215,left,2
29895,30903,left,2
29959,30759,left,2
29607,30359,left,2
29671,30087,left,2
30247,30455,left,2
30359,30103,left,2
29735,30439,left,2
30039,30615,left,2
30311,30439,left,2
29991,30135,left,2
29511,30167,left,2
30007,31319,left,2
30071,31015,left,2
30439,29671,left,2
29735,29751,left,2
29527,30215,left,2
29783,29479,left,2
30391,29671,left,2
30455,30055,left,2
29767,30103,left,2
29719,29495,left,2
30007,30743,left,2
30183,32023,left,2
29975,30647,left,2
30279,27238,left,2
29607,29895,left,2
30023,31751,left,2
30215,30823,left,2
30119,30439,left,2
29719,29735,left,2
29591,30791,left,2
29831,31239,left,2
29991,29751,left,2
30215,30119,left,2
29863,30007,left,2
30007,30295,left,2
30135,30679,left,2
30247,31783,left,2
30167,31623,left,2
30279,30359,left,2
30247,26070,left,2
30135,30215,left,2
29847,30407,left,2
30135,29559,left,2
30359,28070,left,2
29735,30791,left,2
29783,29895,left,2
30567,29351,left,2
30391,30551,left,2
29831,30967,left,2
30007,30471,left,2
29975,30727,left,2
30039,32311,left,2
29751,27318,left,2
29639,29111,left,2
29911,33480,left,2
30263,29799,left,2
30231,29079,left,2
29671,29623,left,2
30087,32327,left,2
30007,29911,left,2
30231,29655,left,2
29799,30039,left,2
30375,30375,left,2
30407,30631,left,2
29575,33768,left,2
29607,29527,left,2
30135,27222,left,2
30423,31767,left,2
29927,30903,left,2
30103,31911,left,2
30615,30391,left,2
30215,29671,left,2
29879,30567,left,2
29287,30519,left,2
29335,30743,left,2
29847,30967,left,2
30119,25270,left,2
29991,31303,left,2
29415,29783,left,2
29479,29031,left,2
29767,30439,left,2
29799,32519,left,2
30103,27302,left,2
30055,28502,left,2
30087,31287,left,2
29927,26934,left,2
30503,33368,left,2
30503,25398,left,2
30167,31527,left,2
29783,30167,left,2
29735,30775,left,2
29895,24293,left,2
30343,31367,left,2
29671,29975,left,2
29575,30919,left,3
30167,29863,left,3
30759,30247,left,3
29975,30119,left,3
29735,30407,left,3
29799,30823,left,3
29639,30199,left,3
30343,30567,left,3
29735,31031,left,3
29911,30679,left,3
30311,30375,left,3
30199,30311,left,3
30167,30023,left,3
30023,30487,left,3
30279,30919,left,3
29655,31015,left,3
29399,30487,left,3
29767,30903,left,3
30119,30231,left,3
30279,29655,left,3
30375,30279,left,3
30087,30519,left,3
30183,30247,left,3
29783,30247,left,3
29543,30327,left,3
29991,30727,left,3
30023,30167,left,3
30391,30519,left,3
29639,30087,left,3
29543,30519,left,3
30183,30647,left,3
29671,30471,left,3
30007,30519,left,3
30359,30295,left,3
30039,30423,left,3
30055,30183,left,3
30039,30567,left,3
29751,30343,left,3
30007,30295,left,3
29463,30183,left,3
30231,29959,left,3
29895,29783,left,3
30247,30055,left,3
29735,30327,left,3
30103,30551,left,3
29463,30183,left,3
30119,29719,left,3
29783,29527,left,3
30551,29975,left,3
29447,30631,left,3
29863,30343,left,3
30055,30119,left,3
30119,30119,left,3
29783,30231,left,3
30055,30247,left,3
29735,30247,left,3
29959,30359,left,3
29351,30679,left,3
29783,30167,left,3
29799,30183,left,3
29783,30103,left,3
29991,30279,left,3
30311,30695,left,3
30087,30231,left,3
30135,30759,left,3
30055,30775,left,3
29895,30375,left,3
30359,30263,left,3
29527,29911,left,3
29655,30439,left,3
30119,30775,left,3
30007,29991,left,3
29975,30423,left,3
29895,30263,left,3
29543,30631,left,3
30215,30407,left,3
29591,30167,left,3
30119,30103,left,3
30103,30119,left,3
30151,30727,left,3
29847,30167,left,3
30343,30343,left,3
30343,30119,left,3
29719,30279,left,3
30103,30055,left,3
29655,30135,left,3
29911,30391,left,3
